cluster,block_height,output_index,derived_p2pkh_address,amount_btc,script_type,source
D,13173,0,193H7WKnhjUhWDSa6kjez4urHP5xse8oDd,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13174,0,1xDv6Z2oJWEhpg91aj26dDXmVo94SADfA,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13175,0,1GpEuXRzd6z7r6JhmngbGo2oXxLzKwFshg,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13176,0,15XDXUSW8HMdGbVPiESHANvR2x23X4Fmuo,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13177,0,13bVMF5q3n9DRj5wvt9USpy9j1Vdb7r8rJ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13178,0,1QACBtCxQwN9wPwjohVvyzBym85m1HPXPh,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13180,0,1KmAJvcteAdLAqCjUu6kpAzk2px4r3tH5b,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13183,0,16uGH4EmTTh67nV765qJUiVhE6r9kr1i4Z,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13184,0,1Vt1dQ7G7iuAPg6s1rbVKs7tbUP4xk4AC,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13185,0,15BcXzbPoHtY9KTZccnnc5PoeefnMLsV5h,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13187,0,17HE4xEqxwfFrxUzREqjoRLQ9m4ZESwKhY,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13188,0,1HTycKfdN2Xvv84StmbkzxhkmkopQCxVLA,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13190,0,126aFC7xLdU9ZLgvJw7kcRCM9xb7GJ3Kqk,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13192,0,189nZ7UCcoQQkAfzSQ9eaPgJDjSczzWiSV,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13193,0,1FCQvtVRvf9s9kmsR77aMFWisALmzNwznH,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13194,0,1FPHmDoqWZMAfDX8VQDP3nUQnw71AzuY4e,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13197,0,1EMCeHYxbyobpc8KiSK4ZZSTPFsTXv6gYW,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13201,0,15xbueMsvq3MsGi3Ttg5Z2SToVbXWMWmge,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13202,0,1PrVKqewET39qjTHikm7DrST9rUqJCCJxv,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13203,0,14udyXcNrxm3Kc9uxNqAE9igtr12R9m7TK,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13204,0,1RsCoAZfGgBT2WG3abUN943SnDmt19ZXs,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13206,0,1N98u6WwSoUr2zQYCEFcMAifoNBwbNBicR,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13207,0,1CBKUAopWTe4BvxuPFAU5V7uEEKDu4CK8i,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13208,0,1GfoeMzFAex6idzybPg8t625dvzpi5ozY8,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13209,0,1EnqpXrZp6VbfVRaJz7texwthR5kXJfZdi,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13211,0,1CrHQubPK5zxRjTrkDPw2s369R1d9yDVoz,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13212,0,1NpdFDzDoKT4xzV297dz7nnbeeiXN5LCmo,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13214,0,1LjX8SkGAFUUBQgsjGX8kPb4wdgpr2y6b4,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13215,0,1PH35HPBeeiXG93GWFvMLVZhGaewx2h4at,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13218,0,1EZWTBuogTHbmWngGxX3ZsPpKu3JyAGEwZ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13219,0,1GWaTv2sMcjZvJGkRfbUSmmGiCjkjjhx1Q,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13221,0,1ENmDyPkFtjxrvt9txjKsiWkrQj2M5GvbY,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13222,0,1Ce26WeDNp1YotayikEpdjXKSdbkdvzdA8,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13223,0,18X5PM7fFDHgkuhJrEbK6eQra6ZLyRJjBx,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13224,0,1HcYrZZarpTUMPf5esfxbbBoi1s8boGdmL,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13225,0,1KUW4onSUUeeadQrHmAdVAyfdHvJEgaEex,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13226,0,1Bmucx4XxuPYFFB9T3Pb1SM6g8t5hGRejH,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13227,0,1EQRVTvqwaDqRsmNhrot63qcPY5xKcc9PH,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13228,0,18sHiaCitoTjbcfPPW311MCuWxn53NtxbT,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13229,0,1NSNiqfUoaEYsdmLraJMjV2WRb2oby1Dxy,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13230,0,1DQ8d4FeEMYAgYfAi3eMjrWm94ruqCZpNa,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13231,0,1NJMexZ9nUV4ERqFUdLT9X2nPWr8moa53o,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13232,0,1MmAURYsa6TsSd1ALjrBxamWj1KzD4z6EZ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13233,0,12MBn1DPqkvCf5DPJyTVzqNaC1FKUwnSxC,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13234,0,1DwRsBowDrRgQLxu1R7jTAaybnDh21eQQ7,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13235,0,15mcqHAJ7oVVGqTPw5uEUzv5n3v1YUJ3a3,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13236,0,1DhChYgeJCPV375RtCxnD6fCAZZK8ux9vT,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13237,0,1KZmw2SB55bcuvX3yAXXDdDgTT6b1hv5G1,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13238,0,18KhF5nHuy6g3C7JWUpbfay7ZWazNbsSBQ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13240,0,1LjCiBUDukx3moYQfHDvBsHn4mLs1rAEte,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13241,0,1D6xpqU6mvwqznP9AuFpcJCtFHv7WhcxF,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13242,0,1FaGEEpvwiHFXwsnt1K5ioeHxY6NFdWZtp,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13244,0,1EF5QSm1HyqmxuvuSTdaHmP1ge1HArXyHw,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13247,0,16514wTsbvVKFJX71P6na5vUWdSC7qfwPQ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13249,0,1JEUZqkbSXWBxWFpyT5QXiyaUSyJdpDNFY,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13250,0,1AnKCpQd7v9dFQdafqAYn6j3jRUgtrJLZz,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13252,0,1CPUMZ8PC5c82UfEeUGRoP46V1DnPzKwvQ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13253,0,13CBdMmBqGRBaT2ZY8JNeN1V5bKBX8Xxfj,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13255,0,1DQGHjVQ9AYJ141zGstj9eoyn3oo5sj5mk,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13258,0,1826QX753opN1ZmSaoxMRH4Zycu1xRoqFW,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13259,0,17PxxGqtDfQJqkDpbwRj37uVZjRCcM5qrb,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13260,0,1HaZ6vW3q3kW6ox9KANtpMGsh6c4bwK827,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13261,0,1GGFZ1U3kZWDuxh7WMAWXPegm299K9dtTT,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13262,0,16FHBB9eDvRAzw4JVfoz5w5ZTtX19F8sYa,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13263,0,1NbRvf7JZRGdPaPokYj162VQPg7ELUBksk,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13266,0,1BFKLhxDgyaFwG6F9bGtdihtSCdbbEh9bj,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13267,0,16YbYYBDBscxaojpATS5gAmb8vLewgqmiF,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13268,0,1AiHDC1sCcrTehJxpnB6W4sBhFphhnGSrf,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13269,0,1JgqFmyyVPLyhNWvANTXvuoMS7wjcLASTk,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13273,0,1BUX6Nden98Wt7phBgdVRo2zFXdixFCoG5,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13274,0,1LRYV8sfKHik9RaxCMQq98Xpfd4ofkun75,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13275,0,14fdumZSFDkdYqoSgwfPprEkPxPEtozwWa,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13276,0,17QYoBEmNevYt5ENY1MggL3mKhqAAW4imn,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13278,0,13CGUfgR7FRkych1dyJENAo1ELSH918ewW,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13279,0,1NCQm5VsSK5rfSYDLPVBqRffxeBTk75Afe,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13280,0,17cAr9w1QJknagDWCFBFLTxSXr4716NoMf,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13281,0,1CgvehF3obYdKuzQz8k9h5BdXhv9UuEnX9,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13282,0,1DaV2GcmJvSqvE88dwm1NBwQCBEh7U3D5X,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13283,0,16LzN3NaKYUJK9dk2HRyV5d4iZxRGRTjSc,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13284,0,197XE7kW3hMsSgjftCsbg2Jov12AZ9UN7p,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13286,0,128dEJ63dQxi7MaNUUoho5pFneT828YAMX,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13287,0,15xfX8VwNs1Y35h7TvMRNttzHuzErr3ZWB,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13288,0,188GC7BpZXjNwu8fBJ8PTuoy9X34ZKTMsr,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13289,0,1Ne4fpDG7tsEUfSF2TdiB74UUaJPsGQHM7,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13292,0,15yjUzKUjfHPRKzu28Gf7Gg6TdKd8VXsCf,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13293,0,13x4S3rTRH2yaWrHmQ9XNFC2fi2ef8f38v,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13296,0,1NNYkYPWpkxQKX1kZw9FcttatDoRCAyniQ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13298,0,1EobVUXmBGdwGu3AUStByP46DWftUHm6J4,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13299,0,1HZgbdYWYWEeFk1Bp1NXUkTCpLCNRNPBNP,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13300,0,1Mi75UqEt9KA89BYygRmZxeufoFPhJwB5s,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13301,0,1L1P62SmEftvNJ6YbjvUxfnRHxCSyBejK3,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13302,0,1H5P1GQi3gkK9CyAwKSw84FXHjNdh9aZ7f,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13303,0,1DUtU31ePQAX1poofvLEdmDN56YoQspFzo,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13304,0,1KLMi14BVfe9DstFiqLdkDMqmR9rEUFsz7,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13305,0,1AUFQB6QGDWnPWT1Hq3XxBqU2RHkPVfHpZ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13306,0,1G4UE5BB86doYpVwE5tFLPCugmMq2UcP18,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13309,0,181f2anWdaJn23gG5EgsrBCcXxLbiUCG9E,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13310,0,1BAnTDLcEka4Yp9E6vV8hjBZLZ5L7mooYz,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13311,0,183tjNBzZ6L1BsdSPgW1UTeJNUNpbnrS1t,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13312,0,1Eitr9nvQKNLGz5opfFwvg6Z6frMTSbcRv,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13313,0,1HgcdUfcZ2XXLSNiTPDnKpY1RDdBRhsALi,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13314,0,14RMMzinRB9qwgAXth7xZPFCudQnJGvpQQ,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13317,0,16LnK3RBxTKaJkr8MGyxz8J8TspGe4Wk3Q,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13320,0,1JXcUyMD913SU7VEFwGmTQRpdrGjtvg42Q,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13321,0,1EvMZdvaF7Wfmf1pqMMwmXjQXv16V4kMFG,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13322,0,1QDTrKkMBp8ZRu2B1bRE7DBe5KniMpinHr,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13323,0,1N2EKUc6PAnYBiTvEH9jBREFvTTo5JriGk,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13325,0,141X69m1qnEW8gxBLbAERCEmKrzuUfDrqk,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13326,0,1FJN4J7irjtRj5WLemUs7iAP2oTjcX5wRi,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13327,0,1FsnZ9imRBcaSBsUkirU12Y8xntr5oGyen,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13328,0,14LHg1FXxHxWmAut2jxoMxc7PpBTNf5tuq,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13329,0,1D58cwJrzQkD63msSRTQAp1g2ahkTBbFcr,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13330,0,19Wm6uJR3tpe9GMJogPJEUdxjMGWutgzJ5,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13333,0,19dBvfPkFQ8fFgNEonxs3Kurb138FRGcoT,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13335,0,1NHKTYmvPu9KBWG1MzPehHCLes58W72mus,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13336,0,1LfX41h6QDFoqPE5NTZ8gC8SoWopUVP1oL,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13337,0,146SzrRa25wb6XzJWftefVJbf1Fzm1MGXW,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13338,0,1PA6SFdTh4dzhWY9kqGyuTwRwShyqWDXGL,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13340,0,143zvkJzzqLCbmdL6oxN1WefL4GG7FmVa7,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13344,0,17FPgfJyFoHYkG9nkRsTWe29nCc3P4gALP,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13347,0,13bz6kfhoSnu2UeEoxABAzWTG9gv2N3cRk,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13348,0,15D1Z3c3an4NHE9J8B8JuPw5UincECjHXN,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13349,0,1E9Gf8ntKZS6Yeqrs4ho49ttXuAub6y5Bx,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13352,0,1BRWTPjUqBmUQ7VsCpFAkQ9FRKFjt23HJa,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13353,0,1KTunnRjnV9ibWFbgPpnzFp7W6Ymk4LNau,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13354,0,1PEkSZkYtHBrANZA1F8HicTKbEaGrL2qHd,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13355,0,12tyJxm1KCx8k8hnbnGehr7FbN5PMDnPRp,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13357,0,1KsyecP7fXs4nsQB7sUKdSHRuqLPhX8mbe,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13360,0,173rUbBKdNKKcLMDcQq2DyZhfPx6FBjWPD,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13361,0,1HaTkRrcbzkJ9MzJLksF5R3kjRvBzrCZc5,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13362,0,1Ky9VcpTPYjEuGKpBphdyX9orjGTHbK7UH,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13364,0,1JBCRD66LuHEVtW8j24LBSC5ohv573aGoP,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13365,0,1QEE8cztZfZxMhDCciS5CXY1fnozfRsP76,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13366,0,158Y9heyMQ27F45keLh1a5SZpGajGsycYd,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13367,0,16FoFQ9opfJp9npyPwuzPXEVVwyyxcPjMw,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13369,0,1KhVnPZfHw9b3B4hpKv3YfxP9Wb2583Z1,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13370,0,174m2ukgJY68NkiVpSbGogt86stWSdsa2,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13371,0,1HAuZq3yennuXvZhyTgVcpGbpUeXRqwZ3A,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13372,0,14aCqWeVoRBKwxboizTNYJzaYhQgd2hiSd,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13375,0,129qgk6wcY289wwzJyzfo2JfkWfHrA8U76,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
D,13376,0,15MEoRsusq4WhyRKZuCrqv6Dnp2EoqdKzB,50.0,p2pk,https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
